Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,Season,Prev_Season,Market_Value_Home,Market_Value_Away,Strength_Rank_Based_Home,Pythagorean_Exp_Home,Avg_Goals_Scored_Home,Home_Dependency_Home,Strength_Rank_Based_Away,Pythagorean_Exp_Away,Avg_Goals_Scored_Away,Home_Dependency_Away,Target,Log_Market_Value_Home,Log_Market_Value_Away
F1,05/02/2023,14:00,Ajaccio,Nantes,0.0,2.0,A,0.0,0.0,D,8.0,7.0,2.0,3.0,2.0,2.0,16.0,16.0,2.0,1.0,1.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.5238095238095238,0.5676487145805967,1.4473684210526316,0.6727272727272727,0.0,2.3978952727983707,2.3978952727983707
F1,05/02/2023,14:00,Auxerre,Reims,0.0,0.0,D,0.0,0.0,D,12.0,8.0,3.0,4.0,4.0,5.0,13.0,10.0,2.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.4285714285714286,0.4885072655217966,1.131578947368421,0.4565217391304347,0.5,2.3978952727983707,2.3978952727983707
F1,05/02/2023,14:00,Lorient,Angers,0.0,0.0,D,0.0,0.0,D,13.0,13.0,2.0,5.0,8.0,6.0,16.0,16.0,2.0,4.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.1904761904761904,0.2358490566037736,0.9210526315789472,0.6666666666666666,0.3333333333333333,0.3902439024390244,1.1578947368421053,0.6341463414634146,0.5,2.3978952727983707,2.3978952727983707
F1,05/02/2023,14:00,Strasbourg,Montpellier,2.0,0.0,H,2.0,0.0,H,6.0,11.0,2.0,0.0,4.0,7.0,11.0,16.0,3.0,1.0,1.0,0.0,2022-2023,2021-2022,10.0,10.0,0.7142857142857143,0.6606716828775923,1.5789473684210529,0.6031746031746031,0.3809523809523809,0.3921920940868997,1.2894736842105263,0.6046511627906976,1.0,2.3978952727983707,2.3978952727983707
F1,05/02/2023,16:05,Brest,Lens,1.0,1.0,D,0.0,0.0,D,16.0,20.0,3.0,7.0,11.0,5.0,15.0,9.0,4.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.4761904761904761,0.4249557522123894,1.2894736842105263,0.5208333333333334,0.6666666666666667,0.6252439817826936,1.631578947368421,0.5483870967741935,0.5,2.3978952727983707,2.3978952727983707
F1,05/02/2023,19:45,Marseille,Nice,1.0,3.0,A,0.0,2.0,A,22.0,14.0,5.0,8.0,9.0,1.0,10.0,5.0,0.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.9047619047619048,0.7332348050988361,1.6578947368421053,0.4507042253521127,0.8095238095238095,0.676,1.368421052631579,0.5074626865671642,0.0,2.3978952727983707,2.3978952727983707
F1,10/02/2023,20:00,Nice,Ajaccio,3.0,0.0,H,1.0,0.0,H,11.0,6.0,3.0,3.0,5.0,5.0,9.0,7.0,1.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.8095238095238095,0.676,1.368421052631579,0.5074626865671642,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,11/02/2023,16:00,Monaco,Paris SG,3.0,1.0,H,3.0,1.0,H,19.0,7.0,9.0,2.0,3.0,2.0,9.0,11.0,0.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.8571428571428572,0.7253218884120172,1.7105263157894737,0.5797101449275363,0.9523809523809524,0.8620689655172413,2.3684210526315788,0.5930232558139535,1.0,2.3978952727983707,2.3978952727983707
F1,11/02/2023,20:00,Clermont,Marseille,0.0,2.0,A,0.0,1.0,A,9.0,17.0,4.0,5.0,3.0,4.0,15.0,16.0,4.0,3.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.2380952380952381,0.2327155519742143,1.0,0.5,0.9047619047619048,0.7332348050988361,1.6578947368421053,0.4507042253521127,0.0,2.3978952727983707,2.3978952727983707
F1,12/02/2023,12:00,Toulouse,Rennes,3.0,1.0,H,3.0,0.0,H,13.0,13.0,7.0,4.0,2.0,7.0,12.0,17.0,1.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.7619047619047619,0.8077847188851514,2.1578947368421053,0.6515151515151515,1.0,2.3978952727983707,2.3978952727983707
F1,12/02/2023,14:00,Angers,Auxerre,1.0,1.0,D,1.0,1.0,D,10.0,15.0,5.0,4.0,6.0,4.0,10.0,9.0,2.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.3333333333333333,0.3902439024390244,1.1578947368421053,0.6341463414634146,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,12/02/2023,14:00,Lille,Strasbourg,2.0,0.0,H,2.0,0.0,H,14.0,5.0,10.0,0.0,5.0,4.0,13.0,13.0,1.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.5714285714285714,0.5,1.263157894736842,0.5272727272727272,0.7142857142857143,0.6606716828775923,1.5789473684210529,0.6031746031746031,1.0,2.3978952727983707,2.3978952727983707
F1,12/02/2023,14:00,Montpellier,Brest,3.0,0.0,H,2.0,0.0,H,16.0,10.0,7.0,2.0,4.0,3.0,15.0,20.0,1.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.3809523809523809,0.3921920940868997,1.2894736842105263,0.6046511627906976,0.4761904761904761,0.4249557522123894,1.2894736842105263,0.5208333333333334,1.0,2.3978952727983707,2.3978952727983707
F1,12/02/2023,14:00,Reims,Troyes,4.0,0.0,H,2.0,0.0,H,20.0,7.0,10.0,2.0,5.0,2.0,13.0,14.0,1.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.4285714285714286,0.4885072655217966,1.131578947368421,0.4565217391304347,0.2857142857142857,0.3276687410244135,0.9736842105263158,0.5789473684210527,1.0,2.3978952727983707,2.3978952727983707
F1,12/02/2023,16:05,Nantes,Lorient,1.0,0.0,H,0.0,0.0,D,13.0,9.0,6.0,5.0,7.0,3.0,12.0,11.0,0.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.5238095238095238,0.5676487145805967,1.4473684210526316,0.6727272727272727,0.1904761904761904,0.2358490566037736,0.9210526315789472,0.6666666666666666,1.0,2.3978952727983707,2.3978952727983707
F1,12/02/2023,19:45,Lyon,Lens,2.0,1.0,H,1.0,1.0,D,11.0,14.0,5.0,4.0,2.0,5.0,15.0,11.0,1.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.6190476190476191,0.6261319534282018,1.736842105263158,0.6129032258064516,0.6666666666666667,0.6252439817826936,1.631578947368421,0.5483870967741935,1.0,2.3978952727983707,2.3978952727983707
F1,17/02/2023,20:00,Auxerre,Lyon,2.0,1.0,H,0.0,1.0,A,8.0,6.0,3.0,4.0,6.0,4.0,17.0,12.0,4.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.6190476190476191,0.6261319534282018,1.736842105263158,0.6129032258064516,1.0,2.3978952727983707,2.3978952727983707
F1,18/02/2023,16:00,Nice,Reims,0.0,0.0,D,0.0,0.0,D,16.0,10.0,1.0,2.0,9.0,0.0,9.0,13.0,1.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.8095238095238095,0.676,1.368421052631579,0.5074626865671642,0.4285714285714286,0.4885072655217966,1.131578947368421,0.4565217391304347,0.5,2.3978952727983707,2.3978952727983707
F1,18/02/2023,20:00,Strasbourg,Angers,2.0,1.0,H,2.0,0.0,H,18.0,10.0,5.0,3.0,4.0,5.0,14.0,16.0,3.0,3.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.7142857142857143,0.6606716828775923,1.5789473684210529,0.6031746031746031,0.3333333333333333,0.3902439024390244,1.1578947368421053,0.6341463414634146,1.0,2.3978952727983707,2.3978952727983707
F1,19/02/2023,12:00,Paris SG,Lille,4.0,3.0,H,2.0,1.0,H,12.0,16.0,10.0,7.0,3.0,6.0,9.0,19.0,2.0,4.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.9523809523809524,0.8620689655172413,2.3684210526315788,0.5930232558139535,0.5714285714285714,0.5,1.263157894736842,0.5272727272727272,1.0,2.3978952727983707,2.3978952727983707
F1,19/02/2023,14:00,Brest,Monaco,1.0,2.0,A,0.0,1.0,A,13.0,10.0,3.0,3.0,5.0,5.0,7.0,10.0,1.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.4761904761904761,0.4249557522123894,1.2894736842105263,0.5208333333333334,0.8571428571428572,0.7253218884120172,1.7105263157894737,0.5797101449275363,0.0,2.3978952727983707,2.3978952727983707
F1,19/02/2023,14:00,Lorient,Ajaccio,3.0,0.0,H,2.0,0.0,H,10.0,12.0,6.0,3.0,2.0,2.0,11.0,14.0,0.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.1904761904761904,0.2358490566037736,0.9210526315789472,0.6666666666666666,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,19/02/2023,14:00,Rennes,Clermont,2.0,0.0,H,1.0,0.0,H,18.0,7.0,6.0,3.0,2.0,7.0,9.0,10.0,0.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.7619047619047619,0.8077847188851514,2.1578947368421053,0.6515151515151515,0.2380952380952381,0.2327155519742143,1.0,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,19/02/2023,14:00,Troyes,Montpellier,0.0,1.0,A,0.0,0.0,D,4.0,19.0,2.0,7.0,2.0,10.0,12.0,9.0,2.0,1.0,1.0,1.0,2022-2023,2021-2022,10.0,10.0,0.2857142857142857,0.3276687410244135,0.9736842105263158,0.5789473684210527,0.3809523809523809,0.3921920940868997,1.2894736842105263,0.6046511627906976,0.0,2.3978952727983707,2.3978952727983707
F1,19/02/2023,16:05,Lens,Nantes,3.0,1.0,H,2.0,1.0,H,19.0,6.0,6.0,3.0,2.0,5.0,9.0,15.0,0.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.6666666666666667,0.6252439817826936,1.631578947368421,0.5483870967741935,0.5238095238095238,0.5676487145805967,1.4473684210526316,0.6727272727272727,1.0,2.3978952727983707,2.3978952727983707
F1,19/02/2023,19:45,Toulouse,Marseille,2.0,3.0,A,1.0,0.0,H,15.0,15.0,6.0,7.0,3.0,10.0,8.0,10.0,0.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.9047619047619048,0.7332348050988361,1.6578947368421053,0.4507042253521127,0.0,2.3978952727983707,2.3978952727983707
F1,24/02/2023,20:00,Lille,Brest,2.0,1.0,H,0.0,1.0,A,18.0,3.0,4.0,0.0,11.0,2.0,8.0,11.0,2.0,2.0,0.0,1.0,2022-2023,2021-2022,10.0,10.0,0.5714285714285714,0.5,1.263157894736842,0.5272727272727272,0.4761904761904761,0.4249557522123894,1.2894736842105263,0.5208333333333334,1.0,2.3978952727983707,2.3978952727983707
F1,25/02/2023,16:00,Angers,Lyon,1.0,3.0,A,0.0,1.0,A,11.0,7.0,2.0,5.0,2.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.3333333333333333,0.3902439024390244,1.1578947368421053,0.6341463414634146,0.6190476190476191,0.6261319534282018,1.736842105263158,0.6129032258064516,0.0,2.3978952727983707,2.3978952727983707
F1,25/02/2023,20:00,Montpellier,Lens,1.0,1.0,D,0.0,1.0,A,8.0,19.0,3.0,6.0,4.0,6.0,12.0,13.0,0.0,3.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.3809523809523809,0.3921920940868997,1.2894736842105263,0.6046511627906976,0.6666666666666667,0.6252439817826936,1.631578947368421,0.5483870967741935,0.5,2.3978952727983707,2.3978952727983707
F1,26/02/2023,12:00,Lorient,Auxerre,0.0,1.0,A,0.0,0.0,D,18.0,9.0,4.0,1.0,10.0,0.0,12.0,21.0,2.0,3.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.1904761904761904,0.2358490566037736,0.9210526315789472,0.6666666666666666,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,26/02/2023,14:00,Ajaccio,Troyes,2.0,1.0,H,0.0,1.0,A,14.0,11.0,6.0,5.0,6.0,3.0,8.0,15.0,2.0,2.0,0.0,1.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.2857142857142857,0.3276687410244135,0.9736842105263158,0.5789473684210527,1.0,2.3978952727983707,2.3978952727983707
F1,26/02/2023,14:00,Clermont,Strasbourg,1.0,1.0,D,0.0,1.0,A,11.0,12.0,4.0,6.0,7.0,2.0,17.0,25.0,1.0,4.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.2380952380952381,0.2327155519742143,1.0,0.5,0.7142857142857143,0.6606716828775923,1.5789473684210529,0.6031746031746031,0.5,2.3978952727983707,2.3978952727983707
F1,26/02/2023,14:00,Nantes,Rennes,0.0,1.0,A,0.0,1.0,A,20.0,11.0,7.0,3.0,12.0,4.0,8.0,12.0,2.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.5238095238095238,0.5676487145805967,1.4473684210526316,0.6727272727272727,0.7619047619047619,0.8077847188851514,2.1578947368421053,0.6515151515151515,0.0,2.3978952727983707,2.3978952727983707
F1,26/02/2023,14:00,Reims,Toulouse,3.0,0.0,H,2.0,0.0,H,18.0,13.0,6.0,6.0,4.0,2.0,12.0,14.0,0.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.4285714285714286,0.4885072655217966,1.131578947368421,0.4565217391304347,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,26/02/2023,16:05,Monaco,Nice,0.0,3.0,A,0.0,3.0,A,15.0,12.0,4.0,7.0,5.0,3.0,8.0,12.0,0.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.8571428571428572,0.7253218884120172,1.7105263157894737,0.5797101449275363,0.8095238095238095,0.676,1.368421052631579,0.5074626865671642,0.0,2.3978952727983707,2.3978952727983707
F1,26/02/2023,19:45,Marseille,Paris SG,0.0,3.0,A,0.0,2.0,A,19.0,12.0,6.0,7.0,7.0,4.0,20.0,14.0,0.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.9047619047619048,0.7332348050988361,1.6578947368421053,0.4507042253521127,0.9523809523809524,0.8620689655172413,2.3684210526315788,0.5930232558139535,0.0,2.3978952727983707,2.3978952727983707
F1,03/03/2023,20:00,Nice,Auxerre,1.0,1.0,D,1.0,1.0,D,17.0,3.0,5.0,1.0,8.0,0.0,10.0,12.0,0.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.8095238095238095,0.676,1.368421052631579,0.5074626865671642,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,04/03/2023,16:00,Lens,Lille,1.0,1.0,D,1.0,0.0,H,10.0,11.0,1.0,6.0,10.0,3.0,18.0,14.0,2.0,4.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.6666666666666667,0.6252439817826936,1.631578947368421,0.5483870967741935,0.5714285714285714,0.5,1.263157894736842,0.5272727272727272,0.5,2.3978952727983707,2.3978952727983707
F1,04/03/2023,20:00,Paris SG,Nantes,4.0,2.0,H,2.0,2.0,D,17.0,8.0,11.0,5.0,4.0,6.0,7.0,8.0,0.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.9523809523809524,0.8620689655172413,2.3684210526315788,0.5930232558139535,0.5238095238095238,0.5676487145805967,1.4473684210526316,0.6727272727272727,1.0,2.3978952727983707,2.3978952727983707
F1,05/03/2023,12:00,Troyes,Monaco,2.0,2.0,D,1.0,0.0,H,13.0,17.0,6.0,4.0,3.0,4.0,8.0,8.0,0.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.2857142857142857,0.3276687410244135,0.9736842105263158,0.5789473684210527,0.8571428571428572,0.7253218884120172,1.7105263157894737,0.5797101449275363,0.5,2.3978952727983707,2.3978952727983707
F1,05/03/2023,14:00,Montpellier,Angers,5.0,0.0,H,3.0,0.0,H,15.0,10.0,8.0,4.0,6.0,5.0,10.0,18.0,1.0,4.0,0.0,1.0,2022-2023,2021-2022,10.0,10.0,0.3809523809523809,0.3921920940868997,1.2894736842105263,0.6046511627906976,0.3333333333333333,0.3902439024390244,1.1578947368421053,0.6341463414634146,1.0,2.3978952727983707,2.3978952727983707
F1,05/03/2023,14:00,Reims,Ajaccio,1.0,0.0,H,0.0,0.0,D,12.0,5.0,3.0,1.0,2.0,1.0,19.0,21.0,3.0,3.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.4285714285714286,0.4885072655217966,1.131578947368421,0.4565217391304347,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,05/03/2023,14:00,Strasbourg,Brest,0.0,1.0,A,0.0,1.0,A,17.0,8.0,4.0,1.0,9.0,2.0,14.0,17.0,2.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.7142857142857143,0.6606716828775923,1.5789473684210529,0.6031746031746031,0.4761904761904761,0.4249557522123894,1.2894736842105263,0.5208333333333334,0.0,2.3978952727983707,2.3978952727983707
F1,05/03/2023,14:00,Toulouse,Clermont,0.0,1.0,A,0.0,0.0,D,9.0,12.0,0.0,3.0,4.0,5.0,20.0,4.0,4.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.2380952380952381,0.2327155519742143,1.0,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,05/03/2023,16:05,Lyon,Lorient,0.0,0.0,D,0.0,0.0,D,17.0,11.0,5.0,1.0,6.0,5.0,19.0,6.0,1.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.6190476190476191,0.6261319534282018,1.736842105263158,0.6129032258064516,0.1904761904761904,0.2358490566037736,0.9210526315789472,0.6666666666666666,0.5,2.3978952727983707,2.3978952727983707
F1,05/03/2023,19:45,Rennes,Marseille,0.0,1.0,A,0.0,0.0,D,13.0,11.0,2.0,4.0,4.0,3.0,10.0,10.0,1.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.7619047619047619,0.8077847188851514,2.1578947368421053,0.6515151515151515,0.9047619047619048,0.7332348050988361,1.6578947368421053,0.4507042253521127,0.0,2.3978952727983707,2.3978952727983707
F1,10/03/2023,20:00,Lille,Lyon,3.0,3.0,D,0.0,0.0,D,8.0,6.0,6.0,5.0,4.0,0.0,20.0,19.0,5.0,4.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.5714285714285714,0.5,1.263157894736842,0.5272727272727272,0.6190476190476191,0.6261319534282018,1.736842105263158,0.6129032258064516,0.5,2.3978952727983707,2.3978952727983707
F1,11/03/2023,16:00,Auxerre,Rennes,0.0,0.0,D,0.0,0.0,D,12.0,7.0,0.0,2.0,8.0,0.0,14.0,11.0,2.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.7619047619047619,0.8077847188851514,2.1578947368421053,0.6515151515151515,0.5,2.3978952727983707,2.3978952727983707
F1,11/03/2023,20:00,Brest,Paris SG,1.0,2.0,A,1.0,1.0,D,7.0,17.0,2.0,8.0,6.0,3.0,6.0,12.0,1.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.4761904761904761,0.4249557522123894,1.2894736842105263,0.5208333333333334,0.9523809523809524,0.8620689655172413,2.3684210526315788,0.5930232558139535,0.0,2.3978952727983707,2.3978952727983707
F1,12/03/2023,12:00,Clermont,Lens,0.0,4.0,A,0.0,3.0,A,9.0,13.0,6.0,6.0,6.0,4.0,13.0,13.0,1.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.2380952380952381,0.2327155519742143,1.0,0.5,0.6666666666666667,0.6252439817826936,1.631578947368421,0.5483870967741935,0.0,2.3978952727983707,2.3978952727983707
F1,12/03/2023,14:00,Ajaccio,Montpellier,0.0,1.0,A,0.0,0.0,D,7.0,12.0,1.0,4.0,1.0,3.0,13.0,18.0,2.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.3809523809523809,0.3921920940868997,1.2894736842105263,0.6046511627906976,0.0,2.3978952727983707,2.3978952727983707
F1,12/03/2023,14:00,Angers,Toulouse,0.0,2.0,A,0.0,1.0,A,13.0,8.0,2.0,5.0,6.0,8.0,8.0,11.0,0.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.3333333333333333,0.3902439024390244,1.1578947368421053,0.6341463414634146,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,12/03/2023,14:00,Lorient,Troyes,2.0,0.0,H,1.0,0.0,H,16.0,9.0,6.0,2.0,1.0,4.0,11.0,10.0,0.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.1904761904761904,0.2358490566037736,0.9210526315789472,0.6666666666666666,0.2857142857142857,0.3276687410244135,0.9736842105263158,0.5789473684210527,1.0,2.3978952727983707,2.3978952727983707
F1,12/03/2023,14:00,Nantes,Nice,2.0,2.0,D,1.0,1.0,D,10.0,16.0,3.0,8.0,1.0,10.0,9.0,11.0,1.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.5238095238095238,0.5676487145805967,1.4473684210526316,0.6727272727272727,0.8095238095238095,0.676,1.368421052631579,0.5074626865671642,0.5,2.3978952727983707,2.3978952727983707
F1,12/03/2023,16:05,Monaco,Reims,0.0,1.0,A,0.0,0.0,D,14.0,17.0,3.0,8.0,3.0,3.0,9.0,14.0,1.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.8571428571428572,0.7253218884120172,1.7105263157894737,0.5797101449275363,0.4285714285714286,0.4885072655217966,1.131578947368421,0.4565217391304347,0.0,2.3978952727983707,2.3978952727983707
F1,12/03/2023,19:45,Marseille,Strasbourg,2.0,2.0,D,0.0,0.0,D,7.0,24.0,4.0,9.0,1.0,8.0,6.0,15.0,0.0,4.0,1.0,0.0,2022-2023,2021-2022,10.0,10.0,0.9047619047619048,0.7332348050988361,1.6578947368421053,0.4507042253521127,0.7142857142857143,0.6606716828775923,1.5789473684210529,0.6031746031746031,0.5,2.3978952727983707,2.3978952727983707
F1,17/03/2023,20:00,Lyon,Nantes,1.0,1.0,D,1.0,1.0,D,11.0,11.0,6.0,5.0,5.0,2.0,13.0,7.0,0.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.6190476190476191,0.6261319534282018,1.736842105263158,0.6129032258064516,0.5238095238095238,0.5676487145805967,1.4473684210526316,0.6727272727272727,0.5,2.3978952727983707,2.3978952727983707
F1,18/03/2023,16:00,Toulouse,Lille,0.0,2.0,A,0.0,0.0,D,16.0,18.0,4.0,5.0,12.0,8.0,12.0,2.0,2.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.5714285714285714,0.5,1.263157894736842,0.5272727272727272,0.0,2.3978952727983707,2.3978952727983707
F1,18/03/2023,20:00,Lens,Angers,3.0,0.0,H,2.0,0.0,H,12.0,3.0,6.0,1.0,4.0,4.0,7.0,15.0,0.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.6666666666666667,0.6252439817826936,1.631578947368421,0.5483870967741935,0.3333333333333333,0.3902439024390244,1.1578947368421053,0.6341463414634146,1.0,2.3978952727983707,2.3978952727983707
F1,19/03/2023,12:00,Ajaccio,Monaco,0.0,2.0,A,0.0,1.0,A,10.0,8.0,1.0,4.0,1.0,4.0,20.0,13.0,2.0,1.0,1.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.8571428571428572,0.7253218884120172,1.7105263157894737,0.5797101449275363,0.0,2.3978952727983707,2.3978952727983707
F1,19/03/2023,14:00,Montpellier,Clermont,2.0,1.0,H,0.0,1.0,A,23.0,16.0,9.0,8.0,11.0,4.0,15.0,15.0,3.0,1.0,1.0,0.0,2022-2023,2021-2022,10.0,10.0,0.3809523809523809,0.3921920940868997,1.2894736842105263,0.6046511627906976,0.2380952380952381,0.2327155519742143,1.0,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,19/03/2023,14:00,Nice,Lorient,1.0,1.0,D,0.0,1.0,A,16.0,9.0,1.0,3.0,10.0,2.0,13.0,10.0,0.0,2.0,0.0,1.0,2022-2023,2021-2022,10.0,10.0,0.8095238095238095,0.676,1.368421052631579,0.5074626865671642,0.1904761904761904,0.2358490566037736,0.9210526315789472,0.6666666666666666,0.5,2.3978952727983707,2.3978952727983707
F1,19/03/2023,14:00,Strasbourg,Auxerre,2.0,0.0,H,1.0,0.0,H,13.0,8.0,6.0,1.0,5.0,4.0,14.0,11.0,2.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.7142857142857143,0.6606716828775923,1.5789473684210529,0.6031746031746031,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,19/03/2023,14:00,Troyes,Brest,2.0,2.0,D,2.0,1.0,H,15.0,9.0,5.0,2.0,7.0,4.0,12.0,10.0,1.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.2857142857142857,0.3276687410244135,0.9736842105263158,0.5789473684210527,0.4761904761904761,0.4249557522123894,1.2894736842105263,0.5208333333333334,0.5,2.3978952727983707,2.3978952727983707
F1,19/03/2023,16:05,Paris SG,Rennes,0.0,2.0,A,0.0,1.0,A,17.0,10.0,8.0,3.0,6.0,3.0,11.0,12.0,1.0,1.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.9523809523809524,0.8620689655172413,2.3684210526315788,0.5930232558139535,0.7619047619047619,0.8077847188851514,2.1578947368421053,0.6515151515151515,0.0,2.3978952727983707,2.3978952727983707
F1,19/03/2023,19:45,Reims,Marseille,1.0,2.0,A,1.0,2.0,A,19.0,12.0,6.0,5.0,6.0,5.0,13.0,11.0,2.0,3.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.4285714285714286,0.4885072655217966,1.131578947368421,0.4565217391304347,0.9047619047619048,0.7332348050988361,1.6578947368421053,0.4507042253521127,0.0,2.3978952727983707,2.3978952727983707
F1,31/03/2023,20:00,Marseille,Montpellier,1.0,1.0,D,1.0,1.0,D,13.0,9.0,2.0,3.0,1.0,3.0,15.0,9.0,2.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.9047619047619048,0.7332348050988361,1.6578947368421053,0.4507042253521127,0.3809523809523809,0.3921920940868997,1.2894736842105263,0.6046511627906976,0.5,2.3978952727983707,2.3978952727983707
F1,01/04/2023,16:00,Auxerre,Troyes,1.0,0.0,H,0.0,0.0,D,13.0,14.0,5.0,2.0,4.0,5.0,7.0,15.0,0.0,0.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.05,0.3,0.8,0.5,0.2857142857142857,0.3276687410244135,0.9736842105263158,0.5789473684210527,1.0,2.3978952727983707,2.3978952727983707
F1,01/04/2023,20:00,Rennes,Lens,0.0,1.0,A,0.0,1.0,A,10.0,12.0,3.0,4.0,5.0,5.0,13.0,11.0,2.0,2.0,0.0,0.0,2022-2023,2021-2022,10.0,10.0,0.7619047619047619,0.8077847188851514,2.1578947368421053,0.6515151515151515,0.6666666666666667,0.6252439817826936,1.631578947368421,0.5483870967741935,0.0,2.3978952727983707,2.3978952727983707
